date,gross_return,gross_exposure,net_exposure,beta_exposure,turnover,transaction_cost,net_return
2019-03-04,0.0015236197338224686,0.5351431691931459,1.1102230246251565e-16,-0.0018195422018481705,0.5546905527886918,0.0002773452763943459,0.0012462744574281226
2019-03-05,-0.001397712447989545,0.9226459413448699,9.71445146547012e-17,0.0030676903633545666,0.7659684241118914,0.00038298421205594567,-0.0017806966600454905
2019-03-06,-0.0013207892356430187,0.7321212910614432,-1.3877787807814457e-16,-0.015399515751765673,0.5487245105007008,0.0002743622552503504,-0.001595151490893369
2019-03-07,-0.0011674890156159658,0.8791925905030544,1.3877787807814457e-16,0.0035556180116861416,0.554395378417463,0.0002771976892087315,-0.0014446867048246975
2019-03-08,0.0006908711969715983,0.8507330618325654,2.0816681711721685e-17,-0.003944549989860727,0.38026711725628193,0.00019013355862814097,0.0005007376383434573
2019-03-11,1.6348276770411887e-05,0.8862563564271456,-2.3592239273284576e-16,0.0011850446262085118,0.3738839899439084,0.0001869419949719542,-0.00017059371820154232
2019-03-12,0.0005906937553512514,0.93029240518258,2.498001805406602e-16,-0.002700025500626854,0.40032239094299593,0.00020016119547149798,0.0003905325598797534
2019-03-13,0.0019654027626495197,0.6709068653618135,1.1830814106161824e-15,-0.00117172492518694,0.47096235064161085,0.00023548117532080543,0.0017299215873287142
2019-03-14,-0.0010843500135624556,0.6672513476491653,1.3877787807814457e-17,0.000512256166529397,0.3325299697695049,0.00016626498488475245,-0.001250614998447208
2019-03-15,0.00427893268314961,0.9599840644632733,1.249000902703301e-16,0.009705348991228956,0.6464031231067046,0.0003232015615533523,0.003955731121596258
2019-03-18,0.0041682921454920035,0.8848503498850999,2.0816681711721685e-17,-0.006239621258175752,0.5225212449100607,0.00026126062245503037,0.003907031523036973
2019-03-19,0.0037071007239562236,0.9765576654549756,4.85722573273506e-17,-0.0002687523644354997,0.6777097191762945,0.0003388548595881473,0.0033682458643680764
2019-03-20,-0.003877427803139557,0.8867041988820272,1.3183898417423734e-16,-0.0019413863046529312,0.6239760992212076,0.0003119880496106038,-0.004189415852750161
2019-03-21,-0.001349200665195729,0.570262954145135,8.326672684688674e-17,0.00930353834192505,0.7555670917153784,0.0003777835458576892,-0.0017269842110534182
2019-03-22,0.00015372932227210518,0.613228580299369,4.0592529337857286e-16,-0.008388076320023974,0.35356128010189575,0.00017678064005094787,-2.305131777884269e-05
2019-03-25,0.0003988824983506375,0.6219506516263245,-1.5265566588595902e-16,0.01933754026705354,0.2764133471776433,0.00013820667358882167,0.00026067582476181584
2019-03-26,-0.001823832631445172,0.7143611196062737,-1.6653345369377348e-16,-0.008034952640114064,0.36802456963934144,0.00018401228481967072,-0.0020078449162648426
2019-03-27,0.0011418922566950658,0.6677660426826506,1.1796119636642288e-16,-6.995148983672539e-05,0.4835735961642191,0.00024178679808210953,0.0009001054586129563
2019-03-28,-9.132269212003014e-05,0.9359620936703985,1.8735013540549517e-16,0.0037868872021150357,0.5582860002085133,0.00027914300010425664,-0.0003704656922242868
2019-03-29,0.005189958103515418,0.7787874470442493,-2.498001805406602e-16,-0.002341154883819252,0.3872429466772723,0.00019362147333863616,0.004996336630176782
2019-04-01,0.0007561175548487985,0.4727062970456547,-4.888667595737139e-16,0.00034091488098921484,0.4764922555613028,0.0002382461277806514,0.0005178714270681471
2019-04-02,-0.0007938417063713609,0.9038709107056857,-1.5265566588595902e-16,0.034149735159748555,0.6117692372661552,0.00030588461863307757,-0.0010997263250044384
2019-04-03,-0.00023849522590208488,0.6711788196918921,-3.122502256758253e-16,0.025954996133389144,0.41538957688602884,0.00020769478844301443,-0.0004461900143450993
2019-04-04,-0.00016259348824425443,0.63082628463537,1.249000902703301e-16,-0.0022817212467684776,0.42161494888967216,0.0002108074744448361,-0.0003734009626890905
2019-04-05,-0.0012748594261808065,0.8021209744006814,-2.7755575615628914e-17,0.002290793272021814,0.6979243022701029,0.0003489621511350515,-0.001623821577315858
2019-04-08,0.0025039295734132095,0.5587430128663708,-3.642919299551295e-16,-0.0005601130674871904,0.5449095777254653,0.00027245478886273267,0.002231474784550477
2019-04-09,-0.0015591395718048376,0.8543818650793763,6.938893903907228e-18,0.0003762566310550608,0.45363775832868525,0.00022681887916434264,-0.0017859584509691802
2019-04-10,-0.005044089389968427,0.9472136883119928,-5.551115123125783e-17,-0.006426634710389692,0.4178345551763087,0.00020891727758815435,-0.005253006667556581
2019-04-11,-0.008895900286016266,0.93365171299502,1.3877787807814457e-17,-0.018999643797721733,0.41901739422812984,0.00020950869711406492,-0.009105408983130331
2019-04-12,0.0030338450552988253,0.6351071702627679,-6.245004513516506e-17,0.0019370697329626815,0.5793216236930407,0.00028966081184652036,0.002744184243452305
2019-04-15,-0.005474189931455891,0.8034582625973901,-8.326672684688674e-17,-0.02873841126591106,0.43458692353697237,0.00021729346176848618,-0.0056914833932243765
2019-04-16,-0.008824173899869522,0.8585925482226193,2.7755575615628914e-17,-0.0170447960762877,0.5868189934365785,0.0002934094967182893,-0.009117583396587811
2019-04-17,0.0038795907838196676,0.8670434806007841,-6.938893903907228e-18,0.020594070234875687,0.8143470145590564,0.0004071735072795282,0.0034724172765401395
2019-04-18,0.004780395144454393,0.838334833662927,-4.85722573273506e-17,0.05661073787225584,0.4199640446528458,0.0002099820223264229,0.00457041312212797
2019-04-22,0.0005153079719254381,0.7093216971571433,-1.457167719820518e-16,-0.0002524640782777454,0.522091210523899,0.0002610456052619495,0.00025426236666348863
2019-04-23,-0.0016752432742450445,0.7545954301061941,4.85722573273506e-17,-0.0015220218340344371,0.2713411943748411,0.00013567059718742056,-0.0018109138714324652
2019-04-24,0.0029214330691280602,0.7051905704037067,-1.5265566588595902e-16,0.006030808327914798,0.24192727801833971,0.00012096363900916987,0.0028004694301188905
2019-04-25,-2.253339715803165e-05,0.738001187644436,-5.551115123125783e-17,-0.0035368032940273422,0.14661877814139665,7.330938907069832e-05,-9.584278622872997e-05
2019-04-26,-0.0004846399958175736,0.6798846924999675,2.949029909160572e-16,0.0012105387478097947,0.24313348730677367,0.00012156674365338684,-0.0006062067394709605
2019-04-29,0.003193245597142482,0.7482272273667387,-2.0122792321330962e-16,0.001644983459613364,0.24890297470285602,0.00012445148735142802,0.003068794109791054
2019-04-30,0.0010442566254549152,0.6883387636910826,4.0245584642661925e-16,0.0017775175402999638,0.5308543211120612,0.0002654271605560306,0.0007788294648988846
2019-05-01,0.0015243595378389035,0.8543319534089597,-4.163336342344337e-17,0.005348805456779175,0.6098532164742533,0.00030492660823712664,0.001219432929601777
2019-05-02,-0.003457300112002478,0.6896147007172726,1.6653345369377348e-16,0.021502609387470777,0.403440151201388,0.00020172007560069399,-0.003659020187603172
2019-05-03,0.0009255170846626645,0.7854122156392696,-3.5388358909926865e-16,0.007833939177593379,0.5450609945935159,0.00027253049729675797,0.0006529865873659065
2019-05-06,0.0011750370554162778,0.7442575764658648,2.3592239273284576e-16,-0.017968158064561125,0.35619986729813685,0.00017809993364906843,0.0009969371217672094
2019-05-07,-0.0005610510271873513,0.6523185756979496,-4.510281037539698e-16,0.0072476824817637765,0.271691530969462,0.00013584576548473102,-0.0006968967926720824
2019-05-08,-0.00029826068853294583,0.9870803044780544,1.1102230246251565e-16,0.015634648361095564,0.7208995466621073,0.00036044977333105364,-0.0006587104618639995
2019-05-09,0.0003099436069641241,0.7977516090555737,4.163336342344337e-17,0.000296380564278817,0.5733257367393776,0.0002866628683696888,2.328073859443532e-05
2019-05-10,-0.002444578452499259,0.9908253472351152,-9.71445146547012e-17,0.003729699115868179,0.74518511042816,0.00037259255521408005,-0.0028171710077133393
2019-05-13,-0.0018244576304882027,0.8852245377933278,0.0,-0.006854509595579476,0.7004180990040771,0.00035020904950203857,-0.002174666679990241
2019-05-14,0.0030639632534194125,0.9817349329165554,-8.326672684688674e-17,0.07149937992877836,0.6009329321931863,0.00030046646609659317,0.002763496787322819
2019-05-15,0.001904460635012328,0.7437058702023498,4.85722573273506e-17,-0.009365122888795107,0.7275681433442613,0.00036378407167213066,0.0015406765633401973
2019-05-16,-0.0003852128840050151,0.4250754291717578,-7.632783294297951e-17,-0.0033828772988078668,0.6058601278868777,0.00030293006394343884,-0.000688142947948454
2019-05-17,-0.00214955970216937,0.4393214727971635,1.5959455978986625e-16,-0.008397336934609732,0.44300055706238445,0.00022150027853119224,-0.0023710599807005624
2019-05-20,0.00019459024152671342,0.4355521008806979,9.71445146547012e-17,0.003123501372269088,0.2435718779269102,0.00012178593896345511,7.28043025632583e-05
2019-05-21,-0.004595537684515491,0.46245430285066447,-3.642919299551295e-16,0.017532795629382893,0.20010357980246601,0.00010005178990123301,-0.004695589474416725
2019-05-22,0.0014092582561964105,0.46747920123661335,6.938893903907228e-17,0.0014411649767003473,0.09168809665187705,4.5844048325938524e-05,0.001363414207870472
2019-05-23,-0.0003855012352559557,0.3472365100511744,-3.7816971776294395e-16,0.004404578206891448,0.28183760737330804,0.00014091880368665403,-0.0005264200389426097
2019-05-24,-0.0019329187341925254,0.42737034533784657,1.0408340855860843e-17,-0.001724600342290182,0.2205267536681192,0.0001102633768340596,-0.002043182111026585
2019-05-28,0.0019693420508360687,0.49907081497576306,1.2802259252708836e-15,-0.001313506129263297,0.21819655635729288,0.00010909827817864644,0.0018602437726574221
2019-05-29,-0.00028547723194970284,0.8227605812888042,2.0816681711721685e-16,0.03269549554127345,0.6249402656282699,0.00031247013281413493,-0.0005979473647638378
2019-05-30,7.760891225174599e-05,0.5659007897985141,-5.551115123125783e-17,0.00228911848044111,0.5450572511384117,0.0002725286255692059,-0.0001949197133174599
2019-05-31,0.004475592769523171,0.6348088055773223,-1.8041124150158794e-16,-0.00029106436000100183,0.26804488173288804,0.00013402244086644402,0.004341570328656727
2019-06-03,0.004393620474992131,0.7509664369368784,1.1102230246251565e-16,0.014852189432572202,0.4309558036143531,0.00021547790180717654,0.0041781425731849545
2019-06-04,-0.004415047659036617,0.7098133706349739,2.0816681711721685e-16,0.004758168046324646,0.6069310977312067,0.00030346554886560335,-0.00471851320790222
2019-06-05,-0.0027029178414295757,0.9574621933300043,-1.1102230246251565e-16,-0.0008626321855684238,0.5618893342122637,0.0002809446671061319,-0.002983862508535708
2019-06-06,0.00027897863866921564,0.5595358676941173,4.85722573273506e-17,-0.0036082985214281743,0.5463234105083387,0.0002731617052541693,5.816933415046333e-06
2019-06-07,-0.0001430167693492905,0.7695862096489403,-4.163336342344337e-17,-0.006855739326981927,0.5091532939235727,0.00025457664696178635,-0.0003975934163110769
2019-06-10,0.002538631003481283,0.4332256062754804,3.608224830031759e-16,-0.004444845664215996,0.5646003092898102,0.0002823001546449051,0.002256330848836378
2019-06-11,-0.0013387952144729945,0.8748786708140031,5.551115123125783e-17,-0.0064881790286272605,0.673269625094262,0.000336634812547131,-0.0016754300270201256
2019-06-12,-0.0014486167782906884,0.5481488940591154,3.3306690738754696e-16,0.008271775696289453,0.5469233592838684,0.00027346167964193417,-0.0017220784579326225
2019-06-13,0.0005953592828831336,0.25805846272852045,-5.551115123125783e-17,0.0014192009381239212,0.4576325727746269,0.00022881628638731345,0.0003665429964958202
2019-06-14,0.002156456770172521,0.3783942864542369,-1.97758476261356e-16,-0.0010422684149022886,0.21459604171826835,0.00010729802085913418,0.0020491587493133867
2019-06-17,-6.139887041393239e-05,0.3003170467526238,-2.1163626406917047e-16,0.0013572466760178176,0.17015156984375435,8.507578492187718e-05,-0.00014647465533580955
2019-06-18,-0.0004525664725869971,0.47782738311012113,1.5265566588595902e-16,0.00827305172175013,0.340056018960073,0.00017002800948003649,-0.0006225944820670336
2019-06-19,0.002462506572809265,0.41685559346015527,5.036119091195168e-17,-0.0044617700718633056,0.32900844999289264,0.00016450422499644633,0.002298002347812819
2019-06-20,-0.0010469815498419979,0.4640924178871204,-7.475912792466455e-16,-0.0010941216078112629,0.22003818093337507,0.00011001909046668753,-0.0011570006403086855
2019-06-21,-0.0017891983110662384,0.4858829010445208,-7.775897981066038e-16,-0.003250981394251473,0.2720347466123306,0.00013601737330616533,-0.0019252156843724037
2019-06-24,9.84148472365318e-05,0.4391423068884594,-1.5959455978986625e-16,-0.00013642330864125848,0.36655494385098325,0.00018327747192549163,-8.486262468895984e-05
2019-06-25,0.0011364972185644888,0.42212314874966517,-4.189357194483989e-16,0.0001760499271769309,0.20981609207130728,0.00010490804603565363,0.001031589172528835
2019-06-26,0.00118133015199183,0.5526389161459332,-4.336808689942018e-17,0.029312282311472353,0.32270348127654214,0.00016135174063827107,0.0010199784113535588
2019-06-27,0.0019181116663577265,0.9673322735438517,-1.1796119636642288e-16,-9.288497546782598e-05,0.9734800931355259,0.00048674004656776293,0.0014313716197899636
2019-06-28,0.0006843298534201782,0.7683936074500158,0.0,-0.0011527049117603869,0.710118493577948,0.000355059246788974,0.0003292706066312042
2019-07-01,0.0026503897671887587,0.49715526775124397,2.7755575615628914e-17,-0.00361834286101307,0.5218222792307899,0.000260911139615395,0.0023894786275733635
2019-07-02,0.0023838237269110346,0.4863528370524949,5.377642775528102e-17,-0.002308644582339152,0.23907011788675445,0.00011953505894337722,0.0022642886679676575
2019-07-03,-0.00043508717863787675,0.6871090097221076,-2.42861286636753e-16,0.00024847526549206383,0.43423036078749655,0.0002171151803937483,-0.000652202359031625
2019-07-05,-0.001348646110384647,0.653789753903377,-1.7694179454963432e-16,0.0012502954701200785,0.6941580910935007,0.0003470790455467504,-0.0016957251559313973
2019-07-08,-0.00022315823312066868,0.8957705629713076,1.3877787807814457e-16,-0.002256855940975095,0.9074054561910945,0.00045370272809554723,-0.0006768609612162159
2019-07-09,0.004211555115847926,0.6772162073423736,-3.157196726277789e-16,0.004607922247344335,0.5462833821804817,0.0002731416910902408,0.003938413424757686
2019-07-10,-0.0012857704591735146,0.6064811313928626,1.3877787807814457e-17,-0.0009446198924847916,0.4254082217150644,0.00021270411085753222,-0.0014984745700310467
2019-07-11,-0.0004973850376519209,0.8931992221772054,-1.3877787807814457e-17,-0.003145376580587368,0.9636878888794547,0.00048184394443972735,-0.0009792289820916482
2019-07-12,0.0015232063673714798,0.570276483578694,-8.326672684688674e-17,-0.0038930285441993815,0.6464412340879876,0.0003232206170439938,0.001199985750327486
2019-07-15,0.0002034354002011259,0.7509082415922496,-2.636779683484747e-16,-0.007157684873909449,0.4502329130293105,0.00022511645651465527,-2.1681056313529372e-05
2019-07-16,-0.0007901056095940558,0.6964222990404413,-6.938893903907228e-18,-0.0027634643771738566,0.4159485263274131,0.00020797426316370655,-0.0009980798727577624
2019-07-17,0.0016555841695713083,0.6888478215799338,1.3183898417423734e-16,0.0002569583176069562,0.3113337129365631,0.00015566685646828155,0.0014999173131030267
2019-07-18,0.000314394001813889,0.8391417314147228,-6.938893903907228e-17,0.00750860808893444,0.4190869471201815,0.00020954347356009077,0.00010485052825379824
2019-07-19,-0.002129790041008717,0.9419476852790363,1.1796119636642288e-16,-0.006964884730835376,0.5265754861458612,0.0002632877430729306,-0.0023930777840816477
2019-07-22,0.003214233865221791,0.7800036500299955,-6.245004513516506e-17,0.005615658681879843,0.6469476994250136,0.0003234738497125068,0.002890760015509284
2019-07-23,0.00035019772667038403,0.4857527083442144,1.9081958235744878e-16,-0.0006707784776523971,0.45818361781529926,0.00022909180890764964,0.0001211059177627344
2019-07-24,0.0025246025324082632,0.5989573849826885,6.938893903907228e-18,-0.013600485912645677,0.3966420477256159,0.00019832102386280794,0.0023262815085454552
2019-07-25,0.00044062041338258117,0.5195601692848599,-2.983724378680108e-16,-3.926927022240151e-05,0.4652313692936414,0.0002326156846468207,0.00020800472873576048
2019-07-26,-0.0006953281192045431,0.5269591722975092,-4.0939474033052647e-16,-0.0030041135182299825,0.4086463333033822,0.0002043231666516911,-0.0008996512858562342
2019-07-29,-8.403635510417678e-05,0.824254434628937,-1.3183898417423734e-16,-0.0030318663563783585,0.5397995216504886,0.0002698997608252443,-0.0003539361159294211
2019-07-30,-0.00016112330193141395,0.7521872203983715,4.0939474033052647e-16,2.6639179780255096e-05,0.19391192151200265,9.695596075600132e-05,-0.00025807926268741526
2019-07-31,0.001979850511647137,0.5952489117012297,-5.429684479807406e-16,0.00010414680385554057,0.3746501951647587,0.00018732509758237936,0.0017925254140647576
2019-08-01,-0.0008271468521390981,0.763129827901909,3.122502256758253e-16,0.03822508579263455,0.6495322126090981,0.0003247661063045491,-0.001151912958443647
2019-08-02,0.001925527404454198,0.5359406509337096,2.498001805406602e-16,0.015826548099481093,0.7174432345377926,0.0003587216172688963,0.0015668057871853016
2019-08-05,-0.002062542054595761,0.8347192965866013,-8.326672684688674e-17,0.007091027744224411,0.6229127055764655,0.00031145635278823276,-0.002373998407383994
2019-08-06,0.0006261562267255951,0.6902765482567924,2.42861286636753e-16,-5.0037113691430574e-05,0.459837191047872,0.000229918595523936,0.0003962376312016591
2019-08-07,-0.0023633892300391006,0.6144173147358131,5.620504062164855e-16,-0.003251420122256349,0.30691513390439895,0.00015345756695219948,-0.0025168467969913003
2019-08-08,-0.0027503306865473342,0.55722557427977,1.3877787807814457e-17,0.0042648721968612455,0.460210296840074,0.00023010514842003698,-0.0029804358349673713
2019-08-09,-0.0002154470447135553,0.4801926077630986,-8.673617379884035e-17,-0.043554102630047206,0.4539778409418555,0.00022698892047092777,-0.00044243596518448304
2019-08-12,0.002772539484638629,0.560135540851532,1.5265566588595902e-16,0.013270312234362164,0.3822719292867336,0.0001911359646433668,0.002581403519995262
2019-08-13,0.00012148915575376298,0.6125139870055306,1.3877787807814457e-16,0.0060933165203598955,0.20700297033186982,0.00010350148516593492,1.7987670587828067e-05
2019-08-14,-0.0039308562476173,0.5086947691927531,1.3877787807814457e-16,-0.004870159171233561,0.44786211819142563,0.00022393105909571283,-0.004154787306713013
2019-08-15,0.003117260021520101,0.7213233411448338,4.85722573273506e-17,0.011576831518785354,0.45806906770675554,0.00022903453385337777,0.0028882254876667233
2019-08-16,0.00092921007863866,0.4984236239941855,-1.1796119636642288e-16,-0.004704362621883153,0.4460385506182169,0.00022301927530910846,0.0007061908033295515
2019-08-19,0.001961501073506589,0.5532501736527329,-4.85722573273506e-17,-0.0024926508484060354,0.28042948707519827,0.00014021474353759914,0.0018212863299689897
2019-08-20,0.0009508168724112399,0.5138584582510045,-4.198030811863873e-16,-0.0072325678001476604,0.39581824386979303,0.00019790912193489652,0.0007529077504763433
2019-08-21,6.431880360280185e-05,0.5755798084592064,-6.938893903907228e-18,0.0028180452097401106,0.2198810909818221,0.00010994054549091105,-4.56217418881092e-05
2019-08-22,0.0015249146239994407,0.5871235208240932,-9.71445146547012e-17,-0.0059319347692507705,0.28370378118908335,0.00014185189059454168,0.001383062733404899
2019-08-23,-0.0013789428196200454,0.6069574682236802,-1.6653345369377348e-16,0.00018381521286735952,0.42583898979405727,0.00021291949489702863,-0.0015918623145170742
2019-08-26,-0.0022195199942525103,0.8576157914328564,4.163336342344337e-17,0.008484024458847925,0.7802489369125669,0.00039012446845628347,-0.0026096444627087935
2019-08-27,0.0005847268820256094,0.7314550887896037,7.632783294297951e-17,-0.005672174785827502,0.5150156456556803,0.0002575078228278401,0.00032721905919776926
2019-08-28,-0.0008572819453094578,0.8100563473405633,1.3877787807814457e-16,0.004547278050402989,0.48308566028727395,0.000241542830143637,-0.0010988247754530947
2019-08-29,0.0007610428318027168,0.3086688170215218,9.783840404509192e-16,0.0038877630402031384,0.6032734586217786,0.00030163672931088933,0.0004594061024918275
2019-08-30,0.0013430790952261098,0.7833265797531169,3.469446951953614e-17,-0.006107224846827356,0.5994960325765522,0.0002997480162882761,0.0010433310789378337
2019-09-03,-0.0006976594152759096,0.7804908707895659,-7.632783294297951e-17,-0.0012503999523459722,0.43589862610745933,0.00021794931305372966,-0.0009156087283296393
2019-09-04,0.0002400770181678188,0.6601750629615958,1.249000902703301e-16,-0.002863189971075354,0.5088731696080234,0.0002544365848040117,-1.4359566636192912e-05
2019-09-05,-0.0017321138294916938,0.72144062744667,-2.0816681711721685e-17,-0.008582674760524489,0.21830232399394905,0.00010915116199697454,-0.0018412649914886683
2019-09-06,-0.007056111801174933,0.7326994192247628,1.734723475976807e-17,-0.00756938088559294,0.8943891942436865,0.0004471945971218432,-0.007503306398296776
2019-09-09,-0.0005987578309990707,0.7179141578606063,5.620504062164855e-16,0.0003133271275726074,0.4913274295772369,0.00024566371478861845,-0.0008444215457876891
2019-09-10,-0.0005467397601355631,0.8266755414002283,3.469446951953614e-17,0.002286872962719351,0.5354271220615193,0.00026771356103075965,-0.0008144533211663227
2019-09-11,0.00392611145091239,0.9949439731058363,6.245004513516506e-17,0.0025039241478053142,0.5476478991047353,0.0002738239495523677,0.0036522875013600227
2019-09-12,-0.004242438190024001,0.9900668208672478,-1.3183898417423734e-16,-0.006030499436077287,0.2042096692813282,0.0001021048346406641,-0.0043445430246646655
2019-09-13,0.0004889723575585401,0.8409845660035539,1.0408340855860843e-16,0.002917578470035917,0.3984989169900034,0.0001992494584950017,0.0002897228990635384
2019-09-16,0.0056718441013981855,0.7437167342672746,-2.0816681711721685e-17,-0.0006840343273825586,0.2295478263327955,0.00011477391316639776,0.005557070188231788
2019-09-17,-0.0009063076696296392,0.651070653105755,2.220446049250313e-16,0.006290817688738112,0.4032190250171644,0.0002016095125085822,-0.0011079171821382215
2019-09-18,0.0029452029654645213,0.7026140121884535,4.163336342344337e-17,0.0008563958138010155,0.23690243947144457,0.00011845121973572229,0.002826751745728799
